aX,aY,aZ,gX,gY,gZ
-0.217,-1.710,2.024,67.566,101.929,-399.414
-0.298,-2.225,1.934,54.504,147.095,-356.445
-0.385,-2.435,1.715,35.156,190.491,-304.382
-0.481,-2.577,1.506,28.992,220.276,-255.737
-0.604,-2.651,1.197,42.725,238.831,-210.937
-0.697,-2.734,0.837,64.941,248.657,-167.114
-0.719,-2.676,0.645,83.313,248.413,-119.873
-0.727,-2.431,0.554,100.342,243.591,-73.914
-0.739,-2.297,0.465,112.183,241.089,-38.147
-0.750,-2.198,0.342,121.460,239.441,-9.460
-0.743,-2.067,0.182,133.728,235.718,17.578
-0.726,-1.990,0.057,143.860,228.088,42.725
-0.680,-1.898,-0.074,153.076,219.238,67.505
-0.636,-1.763,-0.250,164.062,209.473,91.858
-0.576,-1.662,-0.391,172.913,197.021,113.281
-0.523,-1.531,-0.563,186.890,180.725,132.874
-0.487,-1.391,-0.729,200.134,162.964,152.466
-0.412,-1.259,-0.805,204.956,143.372,171.448
-0.332,-1.079,-0.822,206.177,123.474,188.721
-0.268,-0.869,-0.897,209.717,106.140,203.613
-0.243,-0.789,-0.910,205.017,88.928,214.050
-0.190,-0.739,-0.893,197.510,73.181,223.938
-0.141,-0.531,-0.955,195.557,59.998,237.793
-0.101,-0.370,-0.990,185.669,48.645,246.887
-0.042,-0.277,-0.981,171.570,37.903,249.023
0.010,-0.173,-0.936,159.912,28.625,250.183
0.029,-0.061,-0.936,149.353,22.522,251.038
0.031,0.004,-1.004,142.395,19.043,251.343
0.051,0.053,-1.061,137.878,11.536,253.052
0.037,0.084,-1.096,138.733,0.366,257.080
0.007,0.195,-1.114,136.902,-12.451,263.855
0.037,0.328,-1.131,140.503,-25.330,267.578
0.089,0.426,-1.068,144.775,-39.734,264.221
0.118,0.509,-0.981,135.620,-52.063,255.737
0.147,0.565,-0.928,123.291,-59.326,247.070
0.170,0.602,-0.866,116.699,-65.308,239.014
0.199,0.726,-0.893,106.323,-68.359,232.178
0.186,0.969,-1.067,93.933,-69.031,225.098
0.210,1.165,-1.287,80.139,-75.745,212.036
0.235,1.295,-1.491,59.387,-90.149,194.885
0.266,1.410,-1.658,35.156,-110.901,177.917
0.252,1.517,-1.746,12.268,-137.939,159.607
0.240,1.517,-1.684,-9.766,-171.692,138.916
0.206,1.480,-1.465,-28.076,-207.031,118.408
0.228,1.340,-1.098,-37.537,-237.305,98.694
0.255,1.259,-0.746,-32.837,-257.080,82.397
0.310,1.147,-0.483,-22.217,-263.916,68.237
0.349,1.406,-0.391,-15.259,-258.362,60.242
0.434,1.677,-0.312,-20.935,-253.052,47.058
0.509,1.841,-0.242,-28.015,-249.695,22.827
0.548,1.828,-0.222,-30.823,-243.835,-8.667
0.573,1.693,-0.139,-36.743,-240.540,-42.480
0.600,1.554,0.025,-37.354,-240.234,-72.021
0.580,1.322,0.260,-25.757,-241.943,-100.220
0.566,1.078,0.375,-5.310,-237.488,-124.084
0.609,0.861,0.523,14.587,-230.774,-141.357
0.681,0.638,0.773,28.625,-224.060,-154.419
0.739,0.535,0.966,36.865,-211.121,-159.546
0.734,0.487,1.011,37.903,-189.880,-160.339
0.752,0.300,1.113,23.865,-168.335,-161.316
0.792,0.044,1.303,-1.160,-146.118,-157.349
0.856,-0.185,1.462,-32.043,-118.469,-144.836
0.904,-0.326,1.488,-57.190,-85.938,-127.380
0.923,-0.420,1.423,-73.547,-56.458,-110.107
0.954,-0.464,1.396,-77.942,-34.485,-96.619
0.969,-0.533,1.226,-65.857,-15.747,-89.050
0.985,-0.575,1.040,-45.410,-2.563,-84.961
0.982,-0.621,0.859,-19.958,3.357,-81.787
0.952,-0.639,0.645,-0.916,7.019,-77.393
0.941,-0.621,0.477,10.620,6.958,-69.397
0.955,-0.568,0.443,14.465,3.235,-59.631
0.969,-0.522,0.466,13.733,1.526,-50.903
0.976,-0.495,0.450,14.526,3.967,-44.067
0.977,-0.466,0.403,15.930,7.568,-37.659
0.999,-0.364,0.341,15.625,10.925,-31.555
0.994,-0.317,0.333,13.550,12.939,-28.809
0.983,-0.304,0.275,14.099,15.991,-27.954
0.972,-0.294,0.184,18.738,19.165,-26.306
0.964,-0.321,0.117,22.766,18.494,-25.146
0.958,-0.290,0.068,24.353,16.052,-22.644
0.958,-0.295,0.056,24.780,12.085,-20.447
0.970,-0.314,0.080,24.048,8.240,-17.822
0.983,-0.338,0.094,23.315,6.226,-13.794
0.981,-0.307,0.108,19.287,6.592,-7.629
0.980,-0.240,0.112,13.794,7.202,-1.221
0.984,-0.188,0.132,7.324,7.446,3.784
0.998,-0.123,0.131,2.014,8.484,7.202
0.996,-0.042,0.121,-0.244,9.277,7.751
0.974,-0.024,0.097,-1.404,8.301,4.150
0.965,-0.028,0.069,-2.686,7.507,0.549
0.967,-0.059,0.096,-2.075,5.005,-1.892
0.973,-0.053,0.089,0.244,3.052,-2.991
0.957,-0.116,0.088,5.127,1.648,-5.310
0.949,-0.164,0.093,7.202,-0.854,-6.104
0.941,-0.166,0.092,8.545,-2.380,-3.601
0.946,-0.156,0.116,8.545,-4.272,-1.221
0.953,-0.132,0.146,9.827,-5.615,1.892
0.970,-0.081,0.115,13.794,-4.944,3.601
0.968,-0.069,0.162,15.137,-5.249,2.625
0.974,-0.052,0.188,14.221,-4.944,0.488
0.971,-0.057,0.213,15.137,-4.028,-1.343
0.971,-0.067,0.210,13.611,-2.075,-1.892
0.968,-0.070,0.195,11.902,-0.183,-1.587
0.967,-0.102,0.192,10.132,1.343,-1.160
0.966,-0.118,0.172,8.606,2.441,0.061
0.956,-0.103,0.121,7.019,3.296,1.831

1.084,1.128,0.612,-4.272,-98.755,-145.508
1.051,1.341,0.662,7.874,-92.102,-181.519
0.950,1.442,0.696,17.700,-86.609,-227.478
0.806,1.149,0.830,34.302,-82.642,-279.541
0.707,0.759,1.205,47.607,-77.026,-322.632
0.636,0.491,1.581,52.795,-57.739,-349.854
0.544,0.209,1.905,50.415,-23.376,-368.774
0.396,-0.149,2.083,47.546,19.592,-383.606
0.257,-0.481,2.235,40.771,64.514,-387.878
0.132,-0.796,2.387,37.354,107.605,-382.324
-0.015,-1.356,2.400,41.260,153.931,-369.568
-0.137,-1.766,2.149,41.382,203.979,-341.003
-0.220,-1.915,1.984,30.334,243.469,-299.622
-0.349,-2.163,1.782,44.739,272.095,-264.709
-0.505,-2.285,1.454,65.430,297.546,-228.699
-0.628,-2.418,1.149,82.581,314.697,-188.660
-0.686,-2.414,0.991,99.243,321.899,-144.775
-0.746,-2.268,0.953,109.985,326.111,-101.135
-0.828,-2.265,0.816,119.751,334.900,-65.186
-0.922,-2.208,0.517,131.226,344.727,-31.067
-0.959,-2.074,0.269,141.296,345.276,3.540
-0.934,-1.975,0.209,145.325,337.097,33.630
-0.937,-1.885,0.135,153.381,329.163,60.425
-0.934,-1.753,-0.063,167.236,325.073,87.402
-0.914,-1.606,-0.274,184.021,317.017,112.244
-0.874,-1.423,-0.485,200.623,302.429,134.399
-0.835,-1.257,-0.728,215.027,285.400,154.907
-0.822,-1.303,-0.975,224.731,264.954,172.974
-0.796,-1.261,-1.120,227.051,240.417,198.181
-0.733,-1.020,-1.168,222.717,213.074,230.713
-0.716,-0.788,-1.184,216.187,187.012,257.690
-0.710,-0.629,-1.181,209.106,164.490,279.602
-0.677,-0.478,-1.211,201.904,146.301,300.598
-0.669,-0.142,-1.208,187.683,130.371,321.167
-0.646,0.183,-1.199,168.091,118.286,331.848
-0.600,0.499,-1.218,150.146,110.901,331.726
-0.552,0.786,-1.321,132.324,105.347,324.402
-0.497,0.934,-1.491,118.469,97.351,309.143
-0.455,0.994,-1.625,107.117,82.764,292.297
-0.424,0.984,-1.743,97.839,64.209,276.611
-0.415,0.942,-1.925,88.440,45.105,262.329
-0.365,0.927,-2.116,75.806,23.560,250.793
-0.317,0.933,-2.113,64.758,-5.188,240.845
-0.271,0.876,-1.976,54.565,-36.682,228.271
-0.237,0.882,-1.926,53.162,-61.340,214.783
-0.192,0.898,-1.900,61.523,-86.243,198.975
-0.145,0.929,-1.819,69.092,-115.173,179.749
-0.143,1.152,-1.836,68.237,-141.907,162.903
-0.091,1.505,-1.912,54.688,-166.565,144.958
-0.043,1.589,-1.896,33.081,-195.007,114.258
0.020,1.470,-1.687,5.371,-227.600,79.590
0.080,1.403,-1.541,-11.536,-258.057,51.880
0.120,1.321,-1.382,-5.981,-291.870,25.696
0.127,1.117,-1.135,9.521,-327.026,-4.211
0.136,0.893,-0.918,23.376,-354.370,-30.396
0.135,0.677,-0.638,34.790,-374.512,-49.500
0.226,0.718,-0.160,34.058,-391.174,-58.350
0.378,0.879,0.426,33.569,-399.536,-62.439
0.555,0.955,0.912,43.762,-387.756,-73.669
0.731,1.006,1.114,59.875,-355.957,-88.867
0.780,0.933,1.044,67.810,-312.805,-106.995
0.747,0.673,0.845,61.035,-271.973,-124.756
0.715,0.373,0.742,46.082,-242.920,-132.996
0.770,0.006,0.856,28.198,-224.915,-132.874
0.805,-0.257,0.940,13.794,-205.322,-124.268
0.825,-0.471,0.870,6.958,-181.763,-111.145
0.889,-0.596,0.875,-2.258,-163.086,-94.238
0.962,-0.590,0.961,-3.479,-150.024,-76.843
1.013,-0.427,1.048,4.944,-136.047,-61.523
1.047,-0.273,1.071,23.682,-118.896,-54.749
1.045,-0.201,0.972,44.434,-98.572,-54.749
1.003,-0.200,0.739,60.425,-78.796,-57.251
0.957,-0.213,0.534,67.444,-64.880,-57.556
0.962,-0.281,0.500,65.063,-57.129,-55.481
0.994,-0.392,0.582,48.645,-49.561,-49.072
1.005,-0.455,0.579,28.015,-35.461,-36.865
1.018,-0.455,0.551,9.399,-20.203,-21.667
1.018,-0.374,0.416,-2.869,-7.324,-7.812
1.001,-0.260,0.231,-11.230,0.854,1.770
1.000,-0.183,0.183,-16.785,0.061,7.019
1.018,-0.122,0.210,-14.038,-5.188,8.179
1.030,-0.100,0.219,-3.906,-8.911,4.883
1.038,-0.053,0.246,6.653,-12.085,0.427
1.033,-0.049,0.307,17.944,-15.198,-4.761
1.025,-0.074,0.305,28.442,-15.137,-9.949
1.020,-0.056,0.265,35.828,-12.329,-12.207
1.024,-0.048,0.284,35.828,-10.071,-12.939
1.018,-0.073,0.307,28.748,-6.653,-13.184
1.011,-0.084,0.296,19.653,-0.488,-10.498
1.011,-0.070,0.275,10.254,5.554,-6.287
0.998,-0.046,0.220,3.296,10.437,-2.808
0.981,-0.008,0.104,-1.465,13.245,-1.709
0.973,0.004,0.102,-2.136,10.193,-2.136
0.976,-0.013,0.137,-0.061,5.127,-4.456
0.972,-0.068,0.152,6.653,2.747,-8.057
0.967,-0.097,0.145,14.038,0.610,-9.644
0.966,-0.089,0.144,19.348,-1.404,-8.606
0.980,-0.076,0.149,20.813,-2.502,-6.836
0.985,-0.081,0.216,19.958,-3.174,-5.432
0.999,-0.035,0.274,16.418,-2.258,-3.174
0.997,-0.026,0.281,12.695,3.052,-2.136
0.986,-0.042,0.236,7.935,9.094,-1.709
0.983,-0.030,0.189,1.404,13.245,0.366
0.979,-0.021,0.160,-3.784,15.198,1.953
0.974,-0.054,0.187,-8.423,15.808,2.136
0.968,-0.088,0.172,-10.986,17.212,2.686
0.962,-0.073,0.119,-10.376,18.066,4.517
0.963,-0.046,0.080,-8.667,16.052,5.371
0.952,-0.053,0.063,-5.188,11.841,3.845
0.959,-0.067,0.092,0.000,6.531,1.953
0.958,-0.072,0.099,5.798,2.563,1.038
0.947,-0.067,0.078,11.169,0.610,0.610
0.957,-0.064,0.090,14.099,-1.770,0.854
0.971,-0.033,0.108,15.503,-2.869,1.465
0.969,-0.051,0.153,13.916,-3.601,1.282
0.976,-0.036,0.175,10.925,-2.258,2.502
0.981,-0.016,0.176,9.705,-0.671,3.296
0.977,-0.015,0.161,8.423,0.549,2.747
0.974,-0.009,0.132,8.362,1.160,2.014

1.099,1.283,0.649,35.339,-71.716,-169.373
1.035,1.437,0.668,45.715,-60.913,-212.280
0.930,1.383,0.666,52.673,-50.415,-261.414
0.817,1.191,0.906,49.011,-42.542,-308.716
0.672,0.904,1.137,48.889,-29.602,-349.365
0.466,0.550,1.148,60.120,-5.249,-380.432
0.328,0.032,1.326,64.392,16.296,-399.963
0.235,-0.465,1.738,52.002,38.696,-403.870
0.133,-1.056,1.853,41.138,79.346,-394.409
0.046,-1.448,1.611,34.851,129.150,-370.056
-0.031,-1.460,1.358,24.353,166.199,-333.191
-0.094,-1.570,1.285,16.418,187.134,-302.551
-0.210,-1.880,1.191,26.978,203.613,-281.189
-0.317,-2.156,0.991,44.922,219.849,-252.991
-0.362,-2.350,0.848,63.110,230.042,-215.088
-0.403,-2.340,0.802,73.669,235.474,-170.410
-0.438,-2.352,0.775,76.843,242.920,-128.967
-0.481,-2.322,0.681,83.252,252.075,-90.698
-0.502,-2.292,0.544,92.896,260.132,-54.871
-0.527,-2.207,0.404,103.882,263.916,-19.653
-0.545,-2.108,0.194,107.300,266.235,13.428
-0.532,-2.026,0.039,109.436,262.512,44.250
-0.508,-1.921,-0.030,112.366,252.136,72.815
-0.475,-1.796,-0.142,122.925,241.028,98.755
-0.428,-1.652,-0.191,133.728,227.600,122.070
-0.379,-1.576,-0.211,142.273,215.637,142.761
-0.383,-1.450,-0.293,154.358,206.665,164.062
-0.335,-1.269,-0.411,164.062,199.158,186.523
-0.284,-1.004,-0.497,175.537,188.416,206.421
-0.194,-0.697,-0.530,182.190,176.331,218.994
-0.151,-0.481,-0.485,179.382,166.748,223.572
-0.122,-0.404,-0.456,166.382,163.818,222.229
-0.123,-0.234,-0.554,158.508,166.138,223.755
-0.115,-0.173,-0.570,145.691,165.466,225.220
-0.098,-0.188,-0.555,132.751,164.368,225.586
-0.120,-0.144,-0.680,128.540,167.053,231.750
-0.158,-0.190,-0.760,116.516,169.617,240.295
-0.208,-0.288,-0.856,98.633,172.607,250.427
-0.267,-0.322,-1.016,83.313,176.758,266.785
-0.339,-0.208,-1.203,68.481,178.650,289.001
-0.396,-0.095,-1.424,57.861,174.866,306.091
-0.428,0.071,-1.674,52.124,164.124,317.078
-0.449,0.267,-1.928,54.993,144.470,320.496
-0.434,0.472,-2.063,60.974,115.112,315.063
-0.404,0.682,-2.125,68.542,79.529,301.392
-0.388,0.849,-2.162,80.933,42.358,279.663
-0.367,0.928,-2.161,95.276,3.540,252.380
-0.354,0.999,-2.124,108.765,-35.217,226.013
-0.317,1.173,-2.127,114.929,-72.327,201.782
-0.258,1.347,-2.066,110.718,-109.619,177.246
-0.227,1.398,-2.016,100.464,-145.264,148.926
-0.215,1.352,-1.973,85.022,-175.842,122.437
-0.143,1.362,-1.820,63.599,-205.811,103.210
-0.067,1.397,-1.608,47.241,-233.398,85.938
-0.020,1.292,-1.432,42.480,-256.165,62.927
-0.002,1.105,-1.335,45.166,-272.583,37.292
0.013,0.936,-1.307,52.490,-287.476,16.602
0.007,0.888,-1.245,61.646,-307.007,1.709
0.026,0.830,-1.032,68.176,-331.055,-12.512
0.055,0.683,-0.751,72.510,-351.135,-27.466
0.095,0.552,-0.442,75.989,-363.403,-37.659
0.178,0.620,-0.029,79.529,-370.300,-39.063
0.319,0.959,0.357,78.247,-369.812,-37.842
0.503,1.346,0.594,81.299,-359.009,-46.814
0.602,1.549,0.645,87.219,-337.158,-73.303
0.652,1.454,0.648,90.271,-312.744,-112.854
0.620,1.070,0.723,93.445,-292.969,-153.015
0.612,0.643,0.833,98.022,-275.146,-181.641
0.617,0.235,0.851,107.727,-253.296,-195.801
0.658,-0.120,0.924,112.183,-233.337,-197.815
0.721,-0.333,1.031,112.610,-215.088,-188.721
0.799,-0.488,1.131,110.962,-193.970,-173.828
0.856,-0.499,1.164,93.323,-168.213,-154.541
0.907,-0.450,1.188,71.411,-143.066,-135.315
0.947,-0.447,1.240,55.237,-119.568,-121.460
0.953,-0.413,1.187,47.791,-95.642,-109.924
0.948,-0.389,1.048,48.401,-72.876,-101.929
0.923,-0.425,0.895,50.720,-55.115,-97.900
0.895,-0.511,0.779,48.828,-40.405,-93.445
0.918,-0.628,0.700,42.908,-29.236,-85.693
0.915,-0.692,0.660,33.081,-20.203,-73.486
0.927,-0.704,0.579,21.973,-10.254,-58.655
0.934,-0.689,0.513,13.794,-2.869,-44.434
0.933,-0.642,0.430,6.226,2.747,-31.677
0.948,-0.547,0.347,3.418,6.104,-20.508
0.932,-0.526,0.309,5.859,6.897,-13.611
0.932,-0.483,0.247,8.545,6.592,-8.057
0.942,-0.390,0.229,11.353,4.395,-3.418
0.942,-0.293,0.226,12.390,1.160,-2.197
0.948,-0.236,0.214,14.893,-1.038,-2.258
0.963,-0.231,0.218,16.846,-3.052,-3.052
0.980,-0.218,0.210,17.944,-4.028,-3.418
0.973,-0.235,0.242,17.883,-5.249,-3.540
0.971,-0.225,0.239,16.663,-4.517,-2.808
0.976,-0.150,0.255,14.587,-3.784,-0.122
0.981,-0.131,0.298,10.010,-3.540,1.038
0.990,-0.106,0.317,3.723,-0.854,2.258
0.983,-0.118,0.317,-0.671,2.625,2.869
0.962,-0.140,0.266,-3.845,6.409,3.235
0.956,-0.156,0.225,-6.409,7.629,4.272
0.954,-0.082,0.194,-7.629,5.920,5.615
0.953,-0.062,0.216,-6.287,3.418,4.822
0.961,-0.066,0.260,-5.615,0.671,3.052
0.961,-0.058,0.255,-2.014,0.671,2.197
0.951,-0.079,0.231,2.808,0.244,0.488
0.940,-0.154,0.239,6.287,-1.282,-1.648
0.930,-0.166,0.229,7.812,-1.892,-0.427
0.929,-0.147,0.247,6.836,-2.441,2.869
0.934,-0.149,0.263,4.578,-2.258,5.737
0.940,-0.126,0.242,3.174,-1.038,8.850
0.943,-0.118,0.235,3.052,-0.427,11.169
0.952,-0.074,0.214,1.770,-0.732,13.123
0.955,-0.013,0.209,1.892,-1.038,13.672
0.965,0.043,0.215,4.517,-2.136,11.414
0.963,0.032,0.237,7.629,-3.296,6.958
0.959,0.005,0.244,10.742,-4.089,2.991
0.956,-0.045,0.242,12.817,-3.906,0.305
0.961,-0.085,0.235,12.817,-3.845,-0.916
0.964,-0.106,0.242,11.169,-3.418,0.427

1.178,1.662,0.556,-22.644,-44.983,-98.633
1.151,1.721,0.610,4.395,-39.429,-146.240
1.114,1.753,0.655,30.029,-32.959,-198.242
0.982,1.616,0.648,46.997,-22.766,-252.441
0.840,1.540,0.679,53.040,-11.536,-303.223
0.685,1.479,0.806,53.101,-0.793,-349.670
0.521,1.168,1.029,48.767,10.620,-394.592
0.297,0.684,1.231,54.688,26.184,-434.875
0.081,0.158,1.505,56.763,44.434,-459.595
-0.059,-0.449,1.878,54.321,67.871,-467.102
-0.158,-1.064,2.060,50.720,105.347,-459.412
-0.299,-1.714,2.048,41.748,150.024,-435.120
-0.386,-2.218,1.864,33.936,193.665,-390.808
-0.451,-2.549,1.644,28.564,228.760,-335.449
-0.526,-2.707,1.421,35.095,252.747,-279.541
-0.665,-2.749,1.101,53.040,269.104,-226.013
-0.737,-2.785,0.853,70.129,278.137,-175.110
-0.790,-2.728,0.768,84.045,279.236,-124.756
-0.836,-2.662,0.782,90.332,281.433,-76.843
-0.884,-2.598,0.675,98.389,289.307,-33.386
-0.934,-2.451,0.432,115.234,296.082,6.287
-0.974,-2.281,0.203,130.798,294.373,42.664
-0.976,-2.115,0.006,141.968,286.743,75.317
-0.923,-1.946,-0.173,154.907,275.024,104.248
-0.884,-1.777,-0.336,168.884,259.766,128.906
-0.826,-1.684,-0.521,180.054,243.347,150.391
-0.769,-1.538,-0.694,193.909,223.389,172.119
-0.681,-1.287,-0.879,208.313,198.669,194.397
-0.605,-1.065,-0.913,221.313,169.495,211.914
-0.496,-0.901,-0.876,225.708,141.541,224.792
-0.432,-0.709,-0.927,228.394,121.765,237.305
-0.388,-0.579,-0.938,224.182,103.027,247.375
-0.336,-0.449,-0.953,212.830,86.853,257.507
-0.299,-0.306,-0.902,195.129,72.998,268.066
-0.297,-0.260,-0.866,177.429,64.819,276.733
-0.295,-0.230,-0.902,162.170,61.951,287.598
-0.307,-0.027,-0.988,152.222,58.044,304.260
-0.310,0.197,-1.071,146.484,50.415,318.237
-0.315,0.350,-1.161,142.273,40.222,322.815
-0.301,0.400,-1.266,137.573,29.175,322.205
-0.327,0.495,-1.359,129.456,16.663,322.815
-0.341,0.618,-1.469,119.934,2.747,325.378
-0.322,0.794,-1.505,107.971,-13.062,327.515
-0.264,0.974,-1.510,92.224,-29.602,325.500
-0.224,1.116,-1.504,82.397,-45.288,314.819
-0.181,1.197,-1.465,77.454,-63.110,295.654
-0.140,1.333,-1.411,77.759,-81.665,269.043
-0.081,1.485,-1.391,79.712,-101.807,239.136
-0.024,1.579,-1.407,79.468,-122.009,207.581
0.023,1.698,-1.421,60.242,-140.076,179.260
0.121,1.852,-1.397,38.757,-157.837,154.419
0.200,1.972,-1.259,24.475,-179.138,125.977
0.244,1.985,-1.124,12.634,-199.158,92.651
0.294,1.840,-0.979,8.850,-214.661,55.847
0.344,1.682,-0.819,15.503,-230.347,21.179
0.383,1.571,-0.651,27.893,-243.347,-6.042
0.408,1.462,-0.534,39.124,-251.038,-31.982
0.449,1.227,-0.426,50.964,-253.906,-59.265
0.461,1.066,-0.363,55.725,-254.822,-81.299
0.487,0.985,-0.318,54.199,-256.897,-95.520
0.528,1.038,-0.104,45.471,-265.198,-103.699
0.622,1.115,0.298,37.292,-273.376,-112.061
0.727,1.201,0.564,41.382,-267.334,-124.146
0.753,1.238,0.688,48.035,-248.596,-140.503
0.740,1.052,0.703,53.894,-224.915,-164.124
0.717,0.799,0.678,64.636,-205.200,-186.218
0.740,0.607,0.655,74.646,-189.209,-201.965
0.698,0.312,0.597,90.637,-175.537,-213.928
0.722,0.016,0.582,92.834,-162.537,-220.581
0.741,-0.251,0.573,84.473,-151.733,-216.858
0.802,-0.367,0.561,71.777,-141.235,-204.102
0.850,-0.404,0.691,56.702,-132.874,-187.195
0.876,-0.434,0.773,42.175,-121.826,-172.791
0.900,-0.436,0.729,33.203,-104.858,-159.668
0.909,-0.498,0.680,30.151,-91.309,-150.391
0.885,-0.536,0.612,30.212,-80.872,-140.259
0.901,-0.501,0.574,31.128,-72.632,-128.357
0.878,-0.517,0.591,32.471,-67.139,-119.568
0.875,-0.607,0.634,30.518,-59.937,-111.572
0.905,-0.713,0.630,24.109,-49.377,-99.670
0.915,-0.814,0.690,10.742,-38.452,-83.862
0.915,-0.839,0.677,-4.517,-24.780,-63.965
0.928,-0.770,0.590,-15.137,-11.230,-43.701
0.924,-0.680,0.517,-22.400,-2.930,-27.161
0.916,-0.604,0.460,-23.376,1.465,-15.869
0.911,-0.521,0.381,-18.738,3.784,-7.874
0.912,-0.403,0.307,-12.756,3.601,-3.113
0.912,-0.328,0.283,-9.155,0.244,-2.258
0.921,-0.312,0.299,-6.348,-3.174,-2.991
0.938,-0.320,0.336,-1.404,-5.249,-3.845
0.953,-0.273,0.367,1.892,-4.700,-3.052
0.963,-0.222,0.354,1.099,-1.648,-2.258
0.959,-0.245,0.372,-3.174,0.977,-2.258
0.961,-0.270,0.374,-7.996,4.395,-1.587
0.936,-0.271,0.264,-9.827,10.193,0.916
0.932,-0.248,0.193,-13.123,11.719,3.784
0.942,-0.208,0.216,-16.846,8.972,6.348
0.946,-0.222,0.252,-16.479,7.263,6.470
0.943,-0.214,0.207,-13.184,7.629,6.775
0.929,-0.199,0.173,-7.751,5.981,7.202
0.948,-0.134,0.192,-3.052,2.258,7.141
0.956,-0.128,0.248,0.610,-0.122,5.371
0.953,-0.156,0.259,3.113,0.122,3.113
0.934,-0.177,0.241,6.165,2.258,2.502
0.908,-0.204,0.187,8.362,3.479,3.662
0.921,-0.171,0.140,5.676,3.540,7.202
0.941,-0.052,0.158,0.610,1.465,10.559
0.950,-0.062,0.244,-3.052,-0.549,8.118
0.940,-0.114,0.237,-3.845,1.160,4.578
0.932,-0.134,0.224,-1.160,2.502,3.662
0.920,-0.166,0.223,1.892,2.319,3.479
0.911,-0.190,0.169,4.517,2.502,4.211
0.932,-0.120,0.116,5.127,1.465,6.470
0.942,-0.092,0.167,2.563,-2.014,6.348
0.944,-0.136,0.245,-0.244,-4.089,4.639
0.953,-0.129,0.257,0.488,-3.052,4.883
0.959,-0.121,0.265,2.502,-2.258,5.432
0.958,-0.119,0.268,3.113,-1.465,5.737
0.940,-0.127,0.232,3.113,-0.183,6.165

1.186,1.918,0.640,-18.982,-69.824,-109.863
1.186,2.162,0.915,6.958,-67.017,-168.884
1.088,2.057,0.947,40.955,-49.805,-241.699
0.902,1.629,0.852,62.439,-27.344,-313.354
0.731,1.201,0.960,69.885,-9.155,-368.835
0.593,0.995,1.125,79.895,7.935,-407.043
0.386,0.702,1.256,75.073,29.419,-435.913
0.201,0.239,1.496,68.420,51.941,-458.313
0.154,-0.268,1.830,63.171,76.660,-465.515
0.052,-0.514,2.140,52.307,109.375,-457.153
-0.118,-0.856,2.318,43.274,151.306,-443.604
-0.292,-1.434,2.304,47.546,199.341,-425.720
-0.534,-1.958,2.086,66.223,245.789,-396.423
-0.735,-2.536,1.717,88.867,284.607,-356.506
-0.864,-2.796,1.315,104.797,312.561,-299.561
-1.002,-2.876,0.945,110.901,329.041,-233.276
-1.047,-2.945,0.662,108.154,336.182,-170.959
-1.036,-2.817,0.535,114.868,333.008,-112.549
-1.055,-2.428,0.469,126.221,327.393,-57.617
-1.098,-2.352,0.318,132.324,326.721,-19.775
-1.110,-2.254,0.142,139.343,323.914,12.573
-1.085,-1.945,0.004,154.663,313.721,46.326
-1.063,-1.730,-0.136,166.748,300.659,70.007
-1.029,-1.667,-0.322,176.636,287.415,85.144
-0.985,-1.572,-0.512,188.538,270.447,102.295
-0.898,-1.457,-0.633,198.486,250.122,121.887
-0.810,-1.337,-0.714,209.778,226.624,141.113
-0.761,-1.261,-0.719,219.238,203.613,160.034
-0.687,-1.021,-0.784,228.210,183.899,180.664
-0.588,-0.760,-0.749,233.215,164.734,199.158
-0.495,-0.510,-0.753,226.929,151.184,212.036
-0.477,-0.385,-0.776,216.797,142.578,219.910
-0.461,-0.305,-0.796,205.994,135.742,228.699
-0.467,-0.346,-0.842,200.806,130.981,238.403
-0.468,-0.352,-0.961,192.200,127.075,250.854
-0.492,-0.116,-1.108,179.443,121.521,268.616
-0.465,0.067,-1.200,155.457,113.342,279.541
-0.484,0.100,-1.308,136.658,104.980,279.907
-0.499,0.178,-1.534,126.099,95.764,281.799
-0.500,0.343,-1.779,122.559,78.064,285.522
-0.485,0.536,-1.917,117.432,48.096,284.058
-0.436,0.594,-2.016,109.680,12.268,274.841
-0.363,0.569,-1.891,102.234,-26.367,262.756
-0.299,0.656,-1.799,101.624,-59.021,254.700
-0.262,0.738,-1.768,110.779,-85.205,243.591
-0.266,0.673,-1.730,117.065,-108.521,226.807
-0.222,0.595,-1.680,116.516,-130.981,213.379
-0.148,0.698,-1.563,112.488,-155.212,208.679
-0.104,0.916,-1.390,105.774,-179.199,205.994
-0.048,0.984,-1.234,99.670,-196.228,191.406
0.034,0.979,-1.127,93.140,-207.336,170.654
0.098,1.092,-1.067,82.214,-216.370,153.992
0.166,1.280,-1.048,65.735,-225.647,138.428
0.173,1.335,-1.024,49.133,-235.596,115.967
0.171,1.197,-1.059,34.302,-244.629,91.003
0.183,1.151,-0.954,22.217,-257.446,72.571
0.198,1.031,-0.703,21.912,-273.804,56.946
0.287,0.976,-0.371,33.142,-285.400,42.969
0.403,1.148,-0.065,48.340,-290.527,32.715
0.528,1.444,0.066,60.059,-284.058,18.921
0.595,1.608,0.068,73.120,-272.217,-7.080
0.586,1.694,-0.062,80.872,-258.850,-40.894
