aX,aY,aZ,gX,gY,gZ
1.049,0.070,0.219,0.854,-3.723,9.766
1.044,-0.161,0.223,-6.775,-3.357,4.028
1.049,-0.200,0.130,-13.062,-1.770,9.216
1.044,-0.205,0.127,-12.878,-3.479,14.709
1.045,-0.208,0.233,-12.817,-4.700,18.555
1.020,-0.135,0.154,-13.000,0.854,22.583
1.001,-0.111,0.109,-11.963,4.272,23.621
0.997,-0.056,0.192,-11.780,1.770,23.499
1.004,0.066,0.220,-11.353,1.892,23.071
1.021,0.116,0.250,-10.254,3.418,17.578
1.022,0.069,0.275,-11.475,5.737,9.399
1.016,-0.012,0.210,-11.780,10.010,2.991
1.012,-0.084,0.125,-12.085,12.329,-0.244
1.001,-0.166,0.046,-10.681,11.414,-1.160
1.005,-0.245,0.061,-8.667,7.385,-0.366
1.011,-0.310,0.130,-7.202,4.456,3.174
0.993,-0.252,0.070,-6.958,6.775,9.338
0.977,-0.263,-0.024,-5.920,8.972,13.977
0.966,-0.291,-0.025,-6.470,4.272,17.029
0.978,-0.112,0.034,-7.202,-0.488,23.254
0.985,0.003,0.093,-8.240,-2.808,24.475
0.991,0.028,0.132,-8.118,-3.357,19.775
1.001,0.113,0.176,-7.080,-4.578,15.137
1.001,0.087,0.185,-6.531,-2.319,7.507
1.000,0.022,0.134,-4.578,0.916,-0.305
0.993,-0.104,0.095,-3.845,1.770,-5.493
0.988,-0.222,0.112,-4.028,2.075,-7.141
0.982,-0.229,0.062,-4.944,1.892,-4.272
0.978,-0.306,0.056,-5.127,3.967,-2.258
0.978,-0.311,0.070,-3.662,1.099,0.854
0.976,-0.236,0.068,-1.282,2.136,5.920
0.975,-0.177,0.096,0.916,1.160,8.057
0.970,-0.189,0.100,1.404,1.099,8.179
0.965,-0.143,0.071,0.610,2.197,9.094
0.964,-0.086,0.092,-0.854,1.282,9.705
0.968,-0.080,0.093,-3.296,0.977,7.690
0.970,-0.104,0.084,-4.211,1.465,5.066
0.967,-0.158,0.066,-4.517,1.343,2.686
0.965,-0.157,0.046,-5.066,0.610,2.502
0.967,-0.172,0.047,-5.127,-0.549,2.136
0.974,-0.177,0.050,-3.723,-2.747,1.770
0.967,-0.194,0.052,-1.221,-3.479,1.465
0.976,-0.203,0.116,0.183,-6.470,1.709
0.983,-0.142,0.140,0.122,-5.249,3.662
0.978,-0.158,0.125,0.549,-2.625,2.930
0.973,-0.136,0.105,-0.183,-1.892,2.625

0.327,1.140,1.316,-38.818,167.664,330.566
0.278,1.219,1.260,-54.871,199.463,309.448
0.161,1.181,1.083,-78.918,236.816,286.377
0.085,1.010,0.984,-99.915,269.531,262.878
-0.051,0.862,0.839,-112.427,301.025,243.591
-0.193,0.694,0.495,-120.361,339.417,239.380
-0.279,0.919,0.297,-123.535,370.117,249.084
-0.327,0.937,0.010,-116.455,386.597,235.718
-0.360,1.201,-0.379,-93.140,390.747,221.924
-0.269,1.599,-0.484,-73.608,371.948,208.984
-0.193,1.890,-0.568,-68.604,344.116,175.842
-0.139,1.927,-0.778,-61.829,323.425,129.211
-0.155,1.915,-1.290,-53.223,304.016,84.961
-0.202,2.002,-1.854,-36.804,270.447,52.246
-0.201,1.976,-1.891,-28.748,210.999,26.306
-0.121,1.725,-1.340,-42.419,141.357,8.667
0.077,1.788,-1.031,-78.003,89.172,4.395
0.237,2.092,-1.200,-132.507,62.256,8.057
0.213,2.726,-1.308,-195.740,41.870,14.648
0.229,2.906,-0.556,-228.882,2.380,-20.935
0.294,2.718,0.289,-252.258,-17.883,-100.708
0.235,2.531,0.483,-267.700,17.700,-181.030
-0.127,2.570,0.652,-304.199,72.083,-242.310
-0.480,1.904,0.338,-332.947,123.962,-317.993
-0.689,1.230,-0.127,-335.022,143.860,-377.502
-0.829,1.048,-0.403,-348.938,128.113,-395.447
-0.890,0.708,-0.768,-361.389,99.792,-407.837
-0.914,0.235,-0.901,-359.314,61.523,-423.584
-0.846,-0.168,-0.634,-343.079,22.583,-430.542
-0.670,-0.323,-0.631,-313.782,9.094,-426.514
-0.587,-0.501,-0.985,-292.480,16.113,-423.157
-0.540,-0.899,-1.327,-308.472,12.268,-427.307
-0.469,-1.641,-1.216,-335.388,-14.282,-424.683
-0.610,-2.289,-0.937,-332.520,-52.063,-396.423
-0.449,-2.268,-0.969,-285.156,-66.101,-322.266
-0.265,-1.549,-1.024,-234.680,-73.547,-228.943
-0.304,-0.812,-1.143,-195.007,-87.097,-166.077
-0.314,-0.782,-1.248,-169.250,-101.501,-158.386
-0.275,-0.998,-1.167,-136.353,-121.033,-167.786
-0.386,-0.934,-1.351,-94.788,-130.371,-157.104
-0.386,-0.908,-1.437,-77.759,-149.475,-146.057
-0.375,-1.001,-1.244,-52.612,-180.969,-146.362
-0.316,-1.051,-1.065,-42.114,-203.186,-144.958
-0.278,-0.917,-0.998,-31.006,-212.280,-136.108
-0.282,-0.789,-0.993,-19.531,-219.849,-129.517
-0.297,-0.913,-0.918,-15.625,-228.943,-132.507
-0.277,-1.172,-0.941,-20.447,-237.549,-133.789
-0.199,-1.426,-0.896,-30.273,-249.573,-119.141
-0.221,-1.364,-0.832,-39.001,-265.198,-86.304
-0.174,-1.325,-0.823,-45.410,-279.724,-55.969
-0.222,-1.439,-0.770,-44.434,-294.556,-37.903
-0.206,-1.509,-0.616,-51.147,-311.951,-16.174
-0.143,-1.447,-0.384,-58.105,-329.651,13.245
-0.033,-1.353,-0.067,-63.538,-342.590,41.565
0.101,-1.335,0.212,-64.087,-343.506,63.293
0.117,-1.346,0.187,-47.852,-326.721,79.163
0.192,-1.551,0.274,-30.396,-307.556,94.055
0.200,-1.534,0.437,-8.850,-297.424,117.432
0.265,-1.451,0.542,7.263,-281.067,139.587
0.256,-1.474,0.644,14.343,-258.728,155.823
0.312,-1.588,0.630,10.742,-233.704,172.058
0.257,-1.367,0.802,14.709,-221.558,204.407
0.246,-1.148,0.776,22.888,-203.064,229.797
0.264,-1.007,0.800,28.320,-185.730,244.568
0.283,-0.927,0.912,31.067,-175.659,255.188
0.307,-0.806,0.936,35.034,-160.583,265.808
0.331,-0.599,0.946,36.804,-143.433,275.208
0.383,-0.237,0.969,33.630,-128.479,282.532
0.456,0.123,1.004,31.616,-112.915,282.898
0.513,0.352,1.044,22.644,-96.741,272.400
0.678,0.545,1.060,8.911,-79.895,256.714
0.811,0.688,1.214,3.906,-65.674,235.779
0.904,0.597,1.269,6.653,-41.687,204.529
0.937,0.378,1.083,6.836,-5.005,174.744
0.902,0.246,0.731,4.944,25.818,156.799
0.920,0.315,0.550,2.136,37.720,150.696
0.946,0.616,0.606,1.160,34.485,147.522
0.952,0.971,0.507,-0.610,36.194,136.230
0.934,1.079,0.244,-2.258,40.527,110.657
0.944,0.833,0.047,-8.972,33.813,76.660
0.935,0.601,-0.075,-14.465,17.700,52.063
0.957,0.451,-0.096,-17.639,-1.648,39.978
1.026,0.313,0.134,-19.897,-20.996,32.654
1.061,0.200,0.293,-21.179,-29.297,28.381
1.067,0.086,0.278,-20.386,-21.545,27.344
1.044,0.043,0.286,-14.954,-13.794,29.053
1.035,0.163,0.246,-6.165,-8.545,33.997
1.007,0.236,0.193,4.150,-4.822,33.936
0.981,0.252,0.210,11.414,-5.920,30.151
0.966,0.328,0.226,16.174,-7.019,27.832
0.961,0.388,0.231,15.137,-6.592,23.987
0.965,0.379,0.235,11.047,-4.944,17.273
0.965,0.307,0.230,3.174,-2.502,10.742
0.966,0.223,0.229,-6.104,-0.977,6.958
0.994,0.214,0.208,-11.902,1.343,6.958
0.998,0.179,0.228,-14.465,2.869,6.653
0.982,0.141,0.177,-17.578,6.104,6.165
0.975,0.115,0.138,-18.616,8.667,7.202
0.974,0.119,0.128,-18.250,7.446,8.728
0.973,0.177,0.099,-15.991,5.859,10.254
0.972,0.217,0.109,-10.315,2.258,8.911
0.968,0.179,0.160,-5.554,0.305,4.578
0.969,0.218,0.164,-1.587,-0.366,1.831
0.964,0.228,0.149,0.671,-0.244,-1.038
0.962,0.194,0.127,-0.244,0.183,-4.578
0.964,0.219,0.108,-0.549,-1.465,-7.141
0.967,0.156,0.155,-0.671,-3.540,-10.925
0.965,0.075,0.177,-2.930,-3.967,-14.160
0.963,0.066,0.187,-3.296,-4.028,-13.123
0.965,0.007,0.190,-2.625,-3.906,-12.695
0.970,-0.074,0.207,-2.869,-3.052,-11.047
0.986,-0.065,0.209,-4.211,-1.526,-5.249
0.963,0.009,0.215,-5.005,-0.305,-0.549
0.975,-0.051,0.237,-3.418,1.221,-0.793
0.975,0.091,0.175,-2.380,3.906,3.479
0.970,0.074,0.179,-0.671,4.578,2.441
0.965,0.065,0.179,-1.404,4.517,0.732
0.966,0.102,0.140,-2.441,5.615,1.526
0.966,0.112,0.146,-3.845,3.967,0.732

-0.138,2.519,-0.773,-86.609,360.962,169.189
-0.126,2.315,-0.810,-78.796,329.163,101.013
-0.176,2.223,-1.133,-68.420,305.847,47.852
-0.242,2.355,-1.510,-64.148,275.513,8.545
-0.201,2.209,-1.536,-52.551,224.976,-37.659
-0.127,1.974,-1.213,-35.645,169.373,-82.581
0.090,2.025,-0.943,-46.143,133.057,-106.323
-0.020,2.224,-0.854,-83.069,122.009,-120.483
-0.104,2.171,-0.706,-110.107,116.333,-145.935
-0.099,2.228,-0.834,-106.689,116.882,-178.711
-0.110,2.183,-0.860,-93.872,110.352,-219.116
-0.230,2.049,-0.652,-87.585,87.280,-268.860
-0.232,1.692,-0.273,-85.938,74.524,-320.862
-0.445,1.586,-0.380,-89.050,90.271,-354.065
-0.628,1.268,-0.877,-105.530,119.324,-379.761
-0.738,1.037,-1.257,-116.577,113.708,-400.635
-0.736,0.963,-1.367,-143.188,86.121,-410.278
-0.772,0.588,-1.212,-179.382,51.208,-421.631
-0.783,0.036,-0.701,-208.801,20.813,-428.223
-0.653,-0.265,-0.489,-222.107,9.033,-414.856
-0.544,-0.415,-0.824,-224.792,21.667,-388.733
-0.444,-0.572,-1.183,-219.666,20.325,-363.098
-0.332,-0.712,-1.457,-208.191,0.000,-339.661
-0.255,-0.838,-1.673,-195.923,-25.391,-319.397
-0.236,-0.915,-1.728,-191.040,-58.411,-297.546
-0.264,-0.911,-1.575,-196.411,-94.055,-272.217
-0.257,-0.913,-1.202,-205.261,-125.061,-246.521
-0.221,-0.800,-0.837,-212.036,-143.005,-220.459
-0.155,-0.643,-0.678,-214.233,-145.752,-196.045
-0.140,-0.642,-0.693,-220.337,-144.531,-180.725
-0.114,-0.837,-0.723,-223.022,-148.376,-170.410
-0.094,-1.071,-0.732,-229.797,-158.936,-156.677
-0.001,-1.179,-0.706,-220.398,-171.570,-136.292
0.044,-1.146,-0.618,-196.960,-185.913,-114.868
0.099,-1.177,-0.538,-173.767,-196.106,-99.060
0.118,-1.332,-0.399,-151.001,-205.566,-88.013
0.146,-1.460,-0.292,-137.878,-208.313,-72.571
0.174,-1.526,-0.250,-130.249,-206.848,-50.110
0.160,-1.609,-0.280,-124.634,-206.543,-24.719
0.218,-1.691,-0.240,-131.958,-208.618,4.333
0.264,-1.696,-0.059,-143.799,-215.881,39.124
0.337,-1.510,0.161,-141.602,-220.398,77.576
0.403,-1.344,0.393,-122.925,-218.750,105.896
0.471,-1.351,0.563,-90.393,-209.839,119.019
0.485,-1.337,0.553,-57.983,-191.040,128.845
0.460,-1.522,0.557,-32.410,-171.753,137.634
0.428,-1.615,0.545,-16.846,-156.189,155.212
0.408,-1.554,0.469,-10.742,-139.709,182.312
0.402,-1.329,0.558,-4.211,-133.545,211.548
0.422,-1.050,0.707,3.784,-129.333,235.779
0.425,-0.815,0.775,9.094,-119.934,250.061
0.442,-0.598,0.782,13.672,-107.483,258.301
0.497,-0.376,0.871,18.982,-98.572,262.451
0.531,-0.051,0.974,21.790,-88.684,262.634
0.600,0.290,0.892,15.076,-71.716,257.202
0.713,0.672,0.921,3.357,-57.556,245.361
0.852,0.938,1.040,-0.610,-46.753,221.619
0.953,1.015,1.034,1.648,-27.039,187.683
0.984,0.843,0.824,5.249,-3.418,149.780
0.992,0.554,0.617,9.888,11.108,116.943
1.006,0.413,0.499,14.526,15.808,97.351
1.040,0.430,0.446,16.296,16.602,86.914
1.036,0.426,0.386,14.465,18.066,76.782
1.040,0.363,0.284,9.644,21.484,65.674
1.029,0.300,0.191,5.371,22.583,56.702
1.020,0.286,0.104,-0.183,21.912,50.903
1.022,0.315,0.073,-3.113,17.700,46.814
1.029,0.328,0.081,-4.944,13.916,41.809
1.020,0.332,0.057,-5.676,12.634,36.377
0.984,0.297,-0.008,-3.723,9.644,30.396
0.998,0.319,-0.011,3.296,2.380,25.696
1.013,0.337,0.056,15.259,-7.141,21.118
1.014,0.312,0.111,20.325,-12.451,15.137
1.011,0.288,0.144,22.339,-13.367,9.949
1.013,0.224,0.169,23.499,-11.658,5.066
1.005,0.159,0.134,22.156,-9.521,1.648
1.006,0.130,0.081,18.677,-6.775,1.465
1.000,0.101,0.049,13.245,-7.202,2.075
1.001,0.031,0.107,8.484,-9.766,2.441
1.005,-0.000,0.166,3.418,-9.949,4.700
1.003,0.042,0.135,-0.122,-5.554,8.972
0.993,0.069,0.077,-3.052,-2.930,11.169
0.980,0.061,0.080,-4.333,-4.578,11.414
0.977,0.121,0.133,-4.456,-8.362,12.573
0.974,0.189,0.159,-3.906,-8.911,11.780
0.974,0.187,0.180,-1.587,-8.057,6.958
0.981,0.197,0.186,0.854,-7.324,1.587
0.980,0.142,0.177,1.648,-6.836,-3.357
0.988,0.110,0.183,1.831,-6.531,-7.446
0.996,0.076,0.210,5.127,-6.592,-10.498
0.994,0.009,0.209,5.127,-4.761,-13.184
0.995,-0.005,0.158,5.676,-2.319,-13.000
0.994,-0.037,0.158,4.456,-2.075,-11.658
0.994,-0.047,0.188,1.892,-3.113,-10.010
0.988,-0.033,0.202,1.160,-2.686,-7.690
0.989,-0.042,0.203,1.404,-1.709,-6.531
0.985,-0.077,0.213,1.282,-1.648,-5.859
0.974,-0.071,0.213,1.099,-1.099,-3.906
0.971,-0.055,0.199,1.221,-0.305,-2.563
0.972,-0.045,0.186,1.282,2.014,-2.258
0.972,-0.062,0.164,0.488,2.808,-2.319
0.968,-0.069,0.167,-1.770,3.418,-2.014
0.967,-0.030,0.161,-2.747,4.456,-0.671
0.972,0.003,0.132,-1.160,5.371,-0.549
0.980,0.010,0.100,0.305,6.226,-1.892
0.969,-0.008,0.129,3.540,3.357,-2.930
0.968,-0.034,0.154,5.066,2.380,-4.089
0.964,-0.039,0.125,6.226,3.967,-4.517
0.960,-0.052,0.070,5.371,3.662,-4.395
0.964,-0.087,0.088,4.395,-0.244,-3.662
0.971,-0.082,0.148,4.150,-3.845,-2.319
0.973,-0.078,0.167,4.761,-4.089,-1.160
0.972,-0.107,0.123,3.967,-2.014,-0.183
0.971,-0.104,0.143,0.916,-2.441,2.319
0.975,-0.030,0.188,-0.977,-2.808,5.615
0.978,-0.003,0.205,-2.136,-1.892,5.859
0.977,-0.026,0.197,-2.991,0.793,4.639
0.978,-0.003,0.150,-3.662,2.319,4.395
0.982,0.062,0.123,-0.549,1.953,4.089

0.909,-1.203,0.566,-126.343,-7.690,90.271
0.893,-1.263,0.680,-146.301,4.883,126.221
0.861,-1.276,0.822,-168.152,19.714,165.466
0.781,-1.139,0.893,-178.894,41.077,208.130
0.663,-0.935,0.823,-177.124,65.979,246.826
0.561,-0.729,0.804,-165.588,87.891,278.320
0.488,-0.528,0.935,-145.203,104.309,304.077
0.389,-0.154,0.887,-122.986,123.291,327.759
0.309,0.074,0.707,-105.103,142.334,340.393
0.269,0.071,0.723,-91.614,154.053,340.759
0.161,0.055,0.758,-79.102,166.809,342.407
0.028,0.137,0.760,-67.688,189.209,350.220
-0.095,0.276,0.791,-55.481,211.243,359.070
-0.225,0.568,0.751,-56.396,235.291,369.568
-0.295,0.838,0.735,-65.247,259.277,374.390
-0.354,1.155,0.699,-72.937,282.959,370.483
-0.441,1.514,0.383,-81.543,312.195,360.046
-0.440,1.913,0.057,-90.210,331.970,339.478
-0.372,2.445,-0.274,-109.375,335.937,307.861
-0.273,3.090,-0.622,-125.610,328.796,259.216
-0.176,3.356,-0.676,-139.832,307.129,181.946
-0.151,2.881,-0.621,-145.447,288.147,86.182
-0.188,2.561,-1.025,-146.301,282.043,15.991
-0.168,2.832,-1.914,-164.612,272.644,-21.912
-0.312,2.981,-2.702,-214.844,232.483,-62.622
-0.397,2.526,-2.238,-274.658,148.682,-117.737
-0.458,2.228,-0.743,-320.496,53.162,-160.278
-0.288,2.450,0.338,-342.468,13.367,-194.641
-0.424,2.324,0.675,-348.755,41.138,-255.737
-0.655,1.888,0.523,-370.056,92.407,-330.017
-0.844,1.632,0.052,-383.179,132.019,-383.850
-1.056,1.295,-0.689,-393.494,147.461,-426.086
-1.104,0.645,-1.048,-400.269,125.122,-466.064
-1.061,-0.324,-1.196,-398.682,78.735,-494.385
-0.980,-0.832,-1.334,-370.728,28.503,-476.990
-0.724,-1.076,-1.683,-333.923,-5.188,-438.293
-0.554,-1.543,-1.717,-305.542,-44.861,-405.579
-0.415,-1.704,-1.475,-278.137,-83.008,-361.511
-0.312,-1.488,-1.073,-245.789,-110.962,-308.716
-0.199,-1.012,-0.884,-206.970,-118.408,-265.259
-0.198,-0.550,-0.861,-161.377,-114.441,-245.667
-0.287,-0.227,-0.933,-128.967,-116.028,-244.995
-0.432,-0.209,-1.154,-104.309,-119.385,-258.545
-0.497,-0.444,-1.380,-76.172,-135.254,-278.442
-0.499,-0.917,-1.306,-47.729,-168.701,-292.419
-0.465,-1.359,-1.068,-28.076,-197.021,-285.095
-0.426,-1.375,-1.087,-12.695,-203.125,-252.869
-0.386,-1.192,-1.156,-2.747,-206.604,-217.407
-0.365,-1.098,-0.963,8.301,-223.938,-201.477
-0.342,-1.068,-0.806,23.682,-230.408,-194.946
-0.306,-0.942,-0.785,40.161,-229.309,-187.622
-0.303,-0.708,-0.876,55.725,-226.746,-183.411
-0.329,-0.682,-0.820,65.308,-230.347,-191.833
-0.323,-0.796,-0.744,70.190,-237.793,-202.942
-0.320,-0.819,-0.750,78.308,-239.380,-204.041
-0.305,-0.900,-0.686,81.787,-247.437,-200.195
-0.253,-1.396,-0.506,66.956,-254.395,-196.472
-0.242,-1.670,-0.562,26.123,-249.329,-173.645
-0.216,-1.713,-0.689,-5.676,-244.568,-131.348
-0.205,-1.743,-0.612,-28.320,-256.653,-95.520
-0.180,-1.774,-0.537,-49.377,-268.127,-65.735
-0.164,-1.806,-0.443,-58.716,-278.992,-32.410
-0.129,-1.911,-0.344,-74.097,-286.865,-1.282
-0.116,-1.763,-0.224,-87.219,-292.358,34.729
-0.061,-1.566,0.022,-89.722,-299.683,66.589
0.088,-1.211,0.454,-79.346,-302.734,91.980
0.113,-0.935,0.652,-39.001,-291.077,99.365
0.175,-0.982,0.576,-20.935,-261.780,96.069
0.186,-1.240,0.433,-27.100,-239.746,95.825
0.211,-1.404,0.338,-34.180,-228.577,110.901
0.265,-1.453,0.367,-46.997,-226.990,137.573
0.314,-1.563,0.523,-62.927,-226.135,164.490
0.350,-1.603,0.679,-73.975,-217.468,192.444
0.398,-1.432,0.782,-73.364,-198.975,225.037
0.411,-1.233,0.843,-67.383,-177.795,249.573
0.402,-1.070,0.806,-56.091,-154.114,266.235
0.420,-0.873,0.799,-43.640,-134.949,279.480
0.455,-0.631,0.901,-26.489,-123.413,287.231
0.491,-0.476,1.021,-7.568,-110.657,285.156
0.528,-0.369,1.125,8.057,-91.492,279.724
0.576,-0.210,1.258,19.897,-66.956,276.489
0.615,0.052,1.361,38.635,-38.147,273.010
0.638,0.290,1.395,58.228,-7.690,262.756
0.642,0.537,1.227,68.909,25.146,247.498
0.672,0.774,0.999,65.247,54.626,228.638
0.672,0.915,0.716,53.467,76.904,203.247
0.673,1.014,0.300,33.264,92.529,176.208
0.717,1.046,-0.143,4.150,96.375,150.269
0.801,0.976,-0.449,-23.682,81.238,125.610
0.915,0.866,-0.355,-56.519,51.819,105.286
1.027,0.810,-0.037,-92.590,21.301,89.966
1.107,0.803,0.249,-118.530,8.972,76.599
1.149,0.740,0.401,-122.131,12.085,58.044
1.141,0.571,0.400,-107.361,25.330,36.804
1.102,0.320,0.187,-92.896,45.776,16.846
1.051,0.108,-0.275,-86.914,59.937,2.747
1.004,-0.002,-0.272,-77.576,41.077,-0.122
1.002,0.018,-0.216,-61.829,21.179,5.798
1.010,0.252,-0.172,-53.650,11.108,12.451
1.013,0.364,-0.075,-47.852,1.038,9.583
1.000,0.372,-0.094,-36.865,-4.639,-2.991
1.093,0.180,0.044,-24.963,-13.611,-17.212
1.054,0.127,0.123,-13.611,-16.846,-21.240
1.054,0.045,0.075,-11.658,-10.376,-22.095
1.037,-0.002,0.061,-0.793,-10.437,-23.621
1.028,-0.003,0.008,7.324,-9.216,-21.545
1.021,0.008,0.019,12.024,-10.864,-18.921
1.015,0.005,0.054,15.259,-12.390,-17.090
1.027,-0.085,0.094,16.907,-12.817,-17.029
1.013,-0.196,0.139,15.381,-11.780,-16.235
1.004,-0.164,0.109,14.954,-7.874,-9.583
1.002,-0.113,0.122,14.099,-4.700,-2.563
0.991,-0.076,0.107,11.536,-3.479,0.916
0.979,-0.027,0.037,10.132,0.244,3.601
0.977,0.016,0.040,7.751,-0.122,5.249
0.971,0.068,0.065,5.615,-1.404,5.493
0.975,0.090,0.079,4.333,-0.549,3.723
0.975,0.092,0.049,5.981,0.244,0.000
0.970,0.046,-0.008,8.606,-0.488,-3.601

0.278,1.740,1.443,-55.237,250.122,303.162
0.214,2.317,1.428,-69.702,296.509,274.780
0.134,2.792,1.315,-111.633,341.492,226.318
-0.010,3.036,1.013,-168.762,384.338,157.288
-0.176,2.775,0.254,-226.013,421.570,69.275
-0.303,2.056,-0.560,-265.808,431.519,-15.930
-0.358,1.449,-0.968,-299.438,403.259,-75.500
-0.222,1.403,-0.896,-336.792,354.553,-103.882
-0.150,1.574,-0.729,-360.779,307.678,-122.925
-0.195,1.519,-0.787,-378.357,284.180,-157.104
-0.226,1.333,-1.078,-392.456,271.057,-196.533
-0.255,1.271,-1.226,-398.193,245.300,-227.661
-0.312,1.361,-1.317,-388.428,203.552,-254.211
-0.343,1.194,-1.275,-367.859,156.738,-292.053
-0.392,0.658,-1.193,-347.778,115.601,-339.600
-0.456,-0.047,-1.487,-319.031,94.055,-379.822
-0.457,-0.644,-1.761,-283.142,73.364,-393.677
-0.406,-1.055,-1.910,-246.033,38.208,-382.324
-0.352,-1.368,-1.929,-201.233,-0.061,-362.488
-0.247,-1.442,-1.712,-147.766,-39.307,-335.083
-0.186,-1.219,-1.212,-101.624,-71.655,-301.636
-0.201,-0.771,-0.960,-64.087,-79.956,-272.217
-0.233,-0.489,-0.983,-33.813,-71.411,-262.329
-0.328,-0.295,-1.048,-4.089,-70.679,-265.137
-0.359,-0.470,-1.110,11.536,-78.918,-276.123
-0.365,-0.911,-1.180,28.748,-91.248,-287.109
-0.321,-1.451,-1.215,39.368,-101.135,-278.259
-0.342,-1.387,-1.409,21.362,-110.229,-240.234
-0.297,-0.883,-1.568,10.620,-120.361,-189.026
-0.280,-0.723,-1.376,11.353,-149.353,-173.706
-0.283,-0.683,-1.201,16.785,-169.922,-177.490
-0.325,-0.758,-1.231,21.973,-178.406,-180.054
-0.357,-0.949,-1.354,22.278,-185.242,-181.152
-0.364,-0.883,-1.306,11.047,-204.529,-169.373
-0.357,-0.740,-1.149,-4.333,-226.196,-155.640
-0.324,-0.697,-1.000,-15.320,-242.004,-149.475
-0.304,-0.864,-0.853,-22.644,-255.310,-148.499
-0.308,-0.966,-0.787,-28.931,-263.428,-141.846
-0.262,-1.018,-0.699,-30.273,-272.278,-130.188
-0.234,-1.059,-0.617,-25.452,-280.823,-120.911
-0.192,-1.139,-0.519,-22.400,-286.682,-111.511
-0.177,-1.352,-0.408,-26.917,-287.231,-99.304
-0.153,-1.320,-0.484,-33.569,-283.997,-74.951
-0.112,-1.300,-0.533,-39.246,-288.147,-53.467
-0.061,-1.411,-0.337,-49.683,-304.749,-38.086
-0.031,-1.532,-0.155,-60.547,-313.599,-17.883
0.020,-1.578,-0.005,-72.876,-313.416,6.531
0.069,-1.617,0.169,-73.181,-313.232,31.677
0.104,-1.672,0.314,-68.909,-307.922,57.251
0.143,-1.684,0.410,-65.979,-299.255,84.656
0.157,-1.621,0.540,-64.575,-287.537,112.549
0.214,-1.588,0.690,-61.218,-273.071,137.390
0.253,-1.658,0.845,-56.946,-255.249,158.569
0.286,-1.689,0.880,-49.683,-227.844,184.265
0.301,-1.539,0.870,-45.410,-197.266,216.919
0.306,-1.414,0.874,-45.959,-170.166,241.394
0.323,-1.233,0.902,-43.945,-146.790,260.010
0.344,-0.957,0.919,-29.236,-123.779,276.123
0.345,-0.753,0.829,-13.733,-97.839,283.386
0.354,-0.609,0.800,-9.399,-78.613,284.424
0.429,-0.401,0.874,-3.906,-66.284,286.377
0.505,-0.138,0.941,3.845,-55.115,287.109
0.581,0.076,0.923,4.517,-38.391,281.067
0.643,0.206,0.875,0.305,-21.484,267.273
0.703,0.219,0.780,-2.747,-1.709,248.474
0.743,0.223,0.661,-0.488,17.029,230.530
0.739,0.341,0.478,-0.305,32.532,218.689
0.752,0.478,0.279,-8.728,42.542,207.642
0.777,0.553,0.124,-22.461,44.678,192.749
0.826,0.593,0.007,-34.302,41.504,176.636
0.867,0.671,0.014,-44.617,32.776,160.828
0.904,0.860,0.107,-47.668,23.682,144.775
0.939,0.996,0.142,-43.152,20.996,123.718
0.969,0.941,0.099,-40.955,20.569,96.558
0.980,0.778,0.057,-35.400,17.639,70.007
1.001,0.664,0.010,-23.682,11.902,49.927
1.009,0.557,0.010,-12.573,3.967,34.973
1.023,0.456,0.057,-6.531,-3.967,23.743
1.063,0.341,0.142,-0.732,-9.583,15.198
1.067,0.233,0.253,2.075,-11.169,10.376
1.046,0.190,0.221,0.916,-2.380,10.193
1.018,0.167,0.117,0.427,5.676,11.108
1.005,0.163,0.104,1.526,6.042,11.780
0.993,0.195,0.091,3.479,4.395,12.939
0.973,0.208,0.063,3.357,4.272,12.939
0.968,0.185,0.043,2.808,3.235,11.658
0.935,0.189,0.036,2.747,1.099,10.925
0.985,0.157,0.031,3.845,-0.854,9.888
0.988,0.187,0.111,7.446,-4.333,9.888
0.997,0.226,0.130,6.531,-4.272,10.498
1.002,0.305,0.148,6.775,-2.441,8.606
1.020,0.337,0.122,8.667,-0.122,4.089
0.999,0.270,0.101,9.460,2.319,-3.418
0.980,0.244,0.029,8.118,3.418,-7.324
0.981,0.202,0.038,5.676,1.404,-10.132
0.993,0.178,0.120,3.784,-1.953,-12.085
0.983,0.178,0.155,4.028,-2.075,-13.672
0.985,0.142,0.099,5.859,0.549,-16.113
0.980,0.082,0.089,4.272,0.061,-17.456
0.985,0.023,0.125,2.808,-2.441,-17.212
0.990,0.005,0.146,5.188,-2.808,-15.625
0.990,0.028,0.117,6.958,-1.709,-13.428
0.980,0.031,0.099,5.859,-1.221,-12.268
0.972,0.017,0.122,4.028,-2.686,-11.597
0.968,0.066,0.098,5.066,-3.235,-10.010
0.984,0.005,0.099,6.042,-3.235,-10.986
0.985,-0.081,0.150,3.235,-5.615,-11.963
0.981,-0.087,0.139,0.732,-4.456,-8.728
0.986,0.001,0.129,1.160,-3.601,-4.150
0.985,0.033,0.135,2.625,-3.418,-3.174
0.979,-0.019,0.138,0.793,-2.502,-4.761
0.982,-0.028,0.170,-0.122,-2.808,-3.845
0.986,0.022,0.181,0.427,-1.831,-1.892
0.978,0.047,0.143,1.343,1.465,-1.648
0.975,0.032,0.097,1.465,3.418,-2.380
0.977,0.057,0.085,2.380,2.686,-2.686
0.976,0.058,0.102,5.005,1.099,-3.845
