aX,aY,aZ,gX,gY,gZ
0.007,0.396,-0.823,-101.868,-298.645,22.522
-0.064,0.447,-0.676,-103.333,-324.402,13.977
-0.131,0.489,-0.505,-99.365,-351.868,4.456
-0.200,0.388,-0.137,-88.135,-382.385,-6.287
-0.207,0.291,0.336,-77.576,-406.250,-13.550
-0.189,0.152,0.812,-65.613,-415.710,-16.113
-0.159,-0.115,1.294,-52.673,-413.452,-16.113
-0.128,-0.221,1.569,-41.626,-396.423,-6.653
-0.031,-0.203,1.858,-36.438,-375.000,7.690
0.099,-0.102,2.272,-30.090,-355.164,20.142
0.257,0.109,2.623,-18.982,-326.843,27.771
0.360,0.257,2.687,-3.235,-287.109,26.550
0.413,0.228,2.616,12.939,-247.620,17.151
0.415,0.134,2.579,19.714,-213.135,9.827
0.437,0.064,2.648,11.414,-180.481,8.423
0.460,0.050,2.685,-5.066,-144.226,10.925
0.497,0.009,2.755,-20.203,-110.291,12.573
0.540,0.057,2.760,-27.344,-78.369,14.648
0.530,0.039,2.778,-23.010,-52.429,14.771
0.541,0.010,2.763,-10.681,-31.128,13.550
0.553,0.025,2.705,2.747,-10.437,13.306
0.566,0.031,2.652,14.832,9.155,12.390
0.559,0.014,2.578,27.161,30.701,10.010
0.549,-0.005,2.435,35.583,55.664,8.118
0.521,-0.059,2.270,41.077,78.918,6.714
0.488,-0.082,2.122,42.114,100.708,8.179
0.462,-0.110,1.965,39.734,124.573,10.803
0.429,-0.152,1.725,36.499,149.170,13.672
0.409,-0.132,1.511,33.142,168.213,19.348
0.421,-0.067,1.387,29.968,179.199,25.452
0.431,-0.035,1.319,29.419,187.012,28.442
0.444,0.014,1.216,30.518,194.702,29.724
0.467,0.078,1.099,30.762,201.538,30.579
0.495,0.111,1.074,32.776,203.796,28.748
0.508,0.151,0.988,37.537,208.313,25.452
0.508,0.144,0.845,40.894,214.966,21.545
0.514,0.166,0.715,41.992,218.567,18.127
0.521,0.171,0.589,41.321,220.093,14.893
0.517,0.154,0.459,39.978,221.313,11.353
0.513,0.118,0.311,36.621,221.436,8.545
0.530,0.125,0.229,29.541,218.262,7.263
0.559,0.151,0.127,23.926,213.745,5.920
0.589,0.142,0.087,21.423,206.177,2.747
0.601,0.125,0.047,21.057,198.547,-0.488
0.606,0.090,-0.012,21.362,192.688,-2.991
0.619,0.071,-0.071,21.118,187.439,-4.517
0.629,0.070,-0.158,20.203,181.641,-5.676
0.643,0.060,-0.221,19.348,174.133,-6.836
0.654,0.043,-0.268,17.883,165.222,-8.057
0.681,0.039,-0.302,14.038,156.250,-8.728
0.711,0.051,-0.302,8.667,147.339,-9.338
0.722,0.024,-0.301,4.333,140.015,-10.925
0.726,-0.006,-0.312,0.427,135.437,-12.817
0.721,-0.057,-0.351,-2.869,132.080,-13.611
0.743,-0.089,-0.375,-6.165,128.296,-13.428
0.761,-0.073,-0.392,-8.911,123.718,-12.146
0.781,-0.043,-0.386,-12.207,117.920,-11.658
0.791,-0.061,-0.362,-11.902,111.450,-13.428
0.785,-0.079,-0.404,-9.949,106.995,-15.259
0.780,-0.123,-0.459,-7.568,102.783,-17.029
0.773,-0.161,-0.507,-4.761,96.619,-17.883
0.781,-0.196,-0.561,-3.296,89.783,-17.334
0.782,-0.217,-0.584,-2.625,81.055,-15.991
0.780,-0.230,-0.589,-1.221,72.266,-13.977
0.781,-0.254,-0.594,0.488,63.293,-12.207
0.796,-0.257,-0.607,1.892,54.688,-9.766
0.813,-0.254,-0.588,3.357,45.532,-6.958
0.825,-0.247,-0.520,4.272,36.804,-4.211
0.839,-0.224,-0.468,6.165,30.151,-2.197
0.866,-0.174,-0.426,7.385,25.757,-0.610
0.890,-0.135,-0.372,7.568,23.010,-0.305
0.898,-0.119,-0.386,6.653,23.132,-1.465
0.899,-0.140,-0.407,5.005,23.193,-2.686
0.906,-0.147,-0.404,3.418,21.057,-3.540
0.913,-0.160,-0.370,2.014,18.677,-3.967
0.911,-0.178,-0.338,0.916,17.639,-4.150
0.900,-0.198,-0.376,-0.916,19.043,-3.723
0.902,-0.214,-0.426,-2.625,18.555,-2.747
0.915,-0.204,-0.374,-2.502,12.878,-1.526
0.921,-0.182,-0.321,-0.732,8.240,0.000
0.918,-0.188,-0.317,2.075,6.836,0.305
0.919,-0.189,-0.316,3.967,5.615,0.671
0.944,-0.140,-0.281,3.784,4.211,1.953
0.961,-0.103,-0.254,3.601,2.991,2.136
0.963,-0.099,-0.256,3.113,3.418,0.427
0.952,-0.133,-0.253,2.625,3.540,-1.770
0.944,-0.155,-0.270,1.831,3.845,-2.258
0.938,-0.171,-0.295,1.282,4.089,-2.197
0.932,-0.194,-0.300,1.099,3.601,-1.770
0.949,-0.177,-0.242,0.061,1.648,-0.061
0.983,-0.118,-0.188,-0.488,0.061,1.892
0.989,-0.096,-0.158,0.305,0.305,1.831
0.986,-0.097,-0.163,2.075,1.526,0.000
0.981,-0.113,-0.186,3.113,2.502,-1.404
0.970,-0.142,-0.207,3.845,3.540,-2.075
0.972,-0.127,-0.179,3.723,2.625,-1.587
0.980,-0.131,-0.178,2.930,2.563,-1.099
0.980,-0.131,-0.173,2.075,3.418,-0.671
0.973,-0.138,-0.167,1.831,3.723,-0.610
0.968,-0.159,-0.198,1.343,4.944,-0.183
0.968,-0.154,-0.191,0.122,4.639,1.160
0.981,-0.128,-0.171,0.305,3.845,2.441
0.986,-0.119,-0.173,0.854,4.089,2.869
0.991,-0.109,-0.183,1.038,4.456,2.625
0.990,-0.111,-0.155,1.160,3.418,2.258
0.990,-0.111,-0.153,1.099,3.784,2.136
0.982,-0.119,-0.166,0.549,4.761,1.953
0.980,-0.123,-0.164,-0.122,5.371,1.953
0.982,-0.104,-0.164,-2.014,5.920,2.136
0.982,-0.097,-0.200,-3.113,7.202,2.136
0.979,-0.118,-0.204,-3.906,6.897,1.099

0.356,-0.109,-2.242,-14.221,-74.768,4.517
0.306,-0.110,-1.926,-40.161,-119.751,7.812
0.278,-0.119,-1.494,-63.110,-158.386,9.888
0.257,-0.092,-1.224,-77.454,-182.007,14.282
0.247,-0.059,-0.960,-81.238,-203.796,16.724
0.257,0.029,-0.779,-78.857,-221.924,17.578
0.268,0.086,-0.549,-75.378,-239.624,15.625
0.286,0.167,-0.378,-63.721,-254.211,10.925
0.262,0.179,-0.292,-49.561,-263.672,3.235
0.204,0.118,-0.201,-40.894,-270.935,-4.700
0.156,0.020,-0.105,-52.185,-273.987,-8.301
0.139,-0.029,0.037,-84.961,-270.996,-3.784
0.129,-0.094,0.286,-129.395,-264.771,6.226
0.160,-0.135,0.559,-173.035,-253.967,20.569
0.240,-0.096,0.828,-202.698,-241.821,38.269
0.327,-0.006,1.104,-202.087,-235.046,53.894
0.418,0.103,1.284,-164.368,-233.459,62.683
0.470,0.224,1.226,-99.426,-235.535,63.293
0.446,0.302,1.090,-23.437,-247.803,57.312
0.427,0.395,1.119,45.471,-272.461,47.363
0.399,0.447,1.339,97.107,-298.950,35.400
0.397,0.372,1.833,116.455,-312.439,21.851
0.447,0.266,2.433,92.957,-299.194,13.489
0.532,0.232,2.934,38.757,-253.540,14.221
0.607,0.193,3.279,-22.949,-186.401,17.639
0.695,0.258,3.373,-72.327,-115.051,21.240
0.769,0.362,3.349,-87.708,-58.899,22.400
0.820,0.410,3.197,-66.345,-21.484,16.846
0.799,0.351,2.995,-22.827,0.244,7.751
0.763,0.219,2.763,21.606,15.137,-1.282
0.689,0.070,2.505,54.871,29.602,-4.944
0.656,0.050,2.408,67.810,43.457,-2.319
0.644,0.078,2.285,67.627,63.171,2.747
0.642,0.089,2.102,58.777,90.698,5.188
0.623,0.125,1.895,49.316,117.859,7.202
0.584,0.040,1.711,41.199,140.564,6.042
0.564,0.078,1.537,34.729,160.645,8.301
0.555,0.120,1.319,33.081,176.941,9.644
0.549,0.123,1.145,38.086,184.448,7.507
0.558,0.114,1.081,46.204,184.631,5.005
0.546,0.115,0.991,56.641,185.913,3.479
0.525,0.078,0.817,65.857,189.758,1.343
0.523,0.061,0.668,70.618,190.796,1.099
0.534,0.057,0.623,71.655,187.866,2.258
0.534,0.045,0.540,71.045,188.171,3.296
0.538,0.046,0.424,68.237,190.857,5.432
0.556,0.063,0.375,63.293,190.369,7.507
0.596,0.105,0.340,56.946,189.209,8.606
0.622,0.122,0.302,53.223,189.148,7.385
0.619,0.091,0.193,51.941,191.895,4.700
0.615,0.084,0.057,50.659,193.176,2.747
0.619,0.075,-0.090,49.622,189.758,0.977
0.636,0.057,-0.174,48.218,180.847,-0.916
0.667,0.060,-0.163,47.607,169.250,-1.953
0.681,0.061,-0.165,44.983,161.682,-3.113
0.685,0.025,-0.229,41.016,157.471,-5.066
0.698,0.020,-0.329,36.438,152.283,-5.737
0.705,-0.014,-0.357,31.372,143.066,-6.409
0.715,-0.057,-0.309,24.963,132.874,-6.775
0.723,-0.063,-0.291,18.982,126.953,-5.798
0.739,-0.059,-0.325,13.855,124.329,-5.005
0.748,-0.075,-0.350,8.728,122.498,-5.127
0.749,-0.105,-0.366,5.066,119.873,-5.493
0.742,-0.113,-0.460,2.258,117.432,-4.883
0.756,-0.140,-0.504,-1.709,111.816,-3.845
0.783,-0.132,-0.448,-6.348,102.356,-2.441
0.808,-0.102,-0.413,-10.559,95.581,-1.038
0.811,-0.119,-0.402,-13.245,92.590,-1.038
0.815,-0.125,-0.426,-16.052,90.637,-1.160
0.821,-0.122,-0.448,-18.860,87.769,-0.671
0.842,-0.136,-0.421,-20.813,83.008,-0.244
0.844,-0.130,-0.404,-21.851,79.346,-0.305
0.844,-0.128,-0.420,-19.836,77.026,-0.549
0.862,-0.131,-0.420,-17.029,73.792,-1.831
0.875,-0.128,-0.408,-13.123,69.885,-2.258
0.858,-0.148,-0.431,-7.202,66.528,-3.113
0.854,-0.170,-0.498,-2.258,63.049,-4.456
0.860,-0.169,-0.500,2.014,55.115,-4.761
0.864,-0.164,-0.477,5.310,47.119,-4.517
0.861,-0.169,-0.469,7.690,41.443,-4.517
0.861,-0.192,-0.491,8.667,37.598,-4.272
0.870,-0.183,-0.496,7.935,32.654,-2.930
0.878,-0.176,-0.473,6.470,27.832,-1.892
0.881,-0.168,-0.450,4.150,24.963,-0.854
0.884,-0.185,-0.408,0.244,23.376,0.061
0.892,-0.155,-0.434,-3.845,23.804,1.953
0.901,-0.144,-0.460,-6.897,23.315,3.174
0.913,-0.121,-0.418,-8.484,19.836,3.174
0.930,-0.092,-0.387,-7.568,16.724,2.563
0.927,-0.087,-0.394,-5.249,15.076,0.366
0.923,-0.126,-0.400,-1.953,12.268,-2.014
0.918,-0.146,-0.388,0.427,8.972,-2.869
0.924,-0.139,-0.368,2.441,6.531,-2.930
0.928,-0.148,-0.326,3.662,4.700,-3.113
0.923,-0.141,-0.354,3.113,5.249,-2.869
0.917,-0.178,-0.357,1.770,5.493,-2.563
0.913,-0.193,-0.341,0.061,4.578,-2.014
0.917,-0.172,-0.351,-1.465,4.639,-0.244
0.920,-0.164,-0.365,-1.343,4.578,0.793
0.927,-0.168,-0.362,-1.404,3.235,1.526
0.938,-0.145,-0.336,0.000,0.488,2.502
0.953,-0.119,-0.277,2.625,-2.014,2.808
0.967,-0.095,-0.240,4.944,-2.930,1.831
0.963,-0.094,-0.262,6.897,-2.136,0.427
0.961,-0.124,-0.265,7.141,-1.892,-0.916
0.960,-0.138,-0.226,5.859,-2.075,-0.977
0.960,-0.123,-0.233,3.479,-0.488,0.122
0.959,-0.131,-0.266,1.160,1.770,0.427
0.953,-0.151,-0.274,-0.854,2.808,0.427
0.956,-0.126,-0.285,-1.770,2.502,1.648
0.969,-0.113,-0.268,-1.526,0.671,2.258
0.973,-0.100,-0.256,-0.061,-0.549,1.953
0.969,-0.103,-0.257,1.526,-1.099,1.404
0.972,-0.106,-0.260,2.869,-1.587,0.854
0.977,-0.109,-0.232,2.808,-2.380,0.671
0.982,-0.099,-0.214,2.014,-2.747,0.793
0.976,-0.110,-0.212,0.977,-2.136,0.488
0.969,-0.127,-0.203,0.610,-1.282,0.061
0.968,-0.123,-0.208,-0.549,-0.061,0.488

0.371,-0.113,-1.951,2.075,-100.342,-3.357
0.350,-0.101,-1.595,-24.719,-137.695,-0.366
0.339,-0.104,-1.270,-45.044,-163.269,3.479
0.322,-0.139,-0.987,-54.932,-179.871,5.493
0.326,-0.140,-0.757,-56.580,-193.359,8.789
0.343,-0.098,-0.650,-52.551,-203.796,11.963
0.352,-0.088,-0.521,-42.297,-215.881,12.634
0.348,-0.053,-0.396,-29.053,-228.699,11.780
0.316,-0.079,-0.295,-16.785,-238.953,9.460
0.291,-0.119,-0.131,-7.141,-247.925,8.545
0.270,-0.153,-0.076,-0.366,-251.099,9.521
0.224,-0.175,-0.189,-0.610,-249.146,13.000
0.184,-0.152,-0.243,-10.437,-252.563,19.958
0.161,-0.145,-0.078,-27.283,-262.573,28.503
0.165,-0.038,0.146,-44.006,-272.766,38.452
0.209,0.102,0.444,-50.842,-280.029,45.837
0.287,0.277,0.676,-45.837,-284.241,47.058
0.363,0.391,0.872,-33.691,-286.560,41.138
0.434,0.459,1.142,-16.235,-289.429,29.480
0.467,0.425,1.301,0.488,-283.813,14.465
0.473,0.343,1.328,6.531,-267.456,1.343
0.469,0.274,1.400,2.136,-250.671,-6.470
0.474,0.203,1.500,-10.071,-233.154,-11.169
0.470,0.132,1.576,-28.381,-212.158,-12.573
0.492,0.142,1.650,-45.654,-191.101,-10.681
0.505,0.129,1.651,-55.908,-171.387,-9.888
0.498,0.081,1.627,-57.129,-156.006,-10.620
0.481,0.022,1.655,-50.110,-148.437,-11.475
0.480,-0.067,1.844,-37.964,-146.118,-12.024
0.512,-0.109,2.122,-26.001,-142.090,-10.254
0.560,-0.073,2.338,-18.311,-127.502,-6.409
0.658,-0.062,2.519,-15.991,-105.347,-3.967
0.682,-0.036,2.533,-11.719,-76.782,-2.686
0.676,-0.015,2.490,-8.362,-49.133,-2.014
0.688,0.062,2.521,-5.066,-29.480,-0.854
0.719,0.069,2.604,-3.906,-9.521,-1.953
0.761,0.109,2.752,-3.723,10.315,-2.502
0.782,0.144,2.796,-3.113,37.292,-3.845
0.732,0.062,2.733,-0.122,70.129,-7.874
0.658,-0.000,2.476,4.944,103.516,-9.827
0.582,-0.071,2.245,9.644,131.226,-8.362
0.546,-0.068,2.108,15.503,150.574,-5.432
0.532,-0.013,1.982,23.499,168.579,-1.892
0.509,0.059,1.766,34.912,186.401,-0.793
0.460,0.023,1.529,47.607,200.317,-2.258
0.415,-0.000,1.310,56.519,208.740,-2.869
0.396,-0.010,1.130,59.814,213.623,-1.648
0.380,-0.023,0.985,58.472,216.614,1.099
0.390,-0.004,0.904,54.016,218.201,5.005
0.418,0.066,0.867,48.767,219.360,8.850
0.443,0.129,0.855,45.959,221.985,9.827
0.461,0.199,0.802,46.143,227.661,7.690
0.454,0.192,0.696,47.791,234.741,2.930
0.427,0.148,0.559,50.598,241.455,-1.404
0.404,0.132,0.327,53.894,247.314,-3.235
0.380,0.090,0.112,55.664,246.948,-4.944
0.399,0.060,-0.060,55.725,239.136,-6.226
0.427,0.031,-0.147,55.359,226.135,-6.104
0.449,-0.000,-0.162,53.650,213.196,-5.066
0.487,0.033,-0.257,49.133,205.017,-3.296
0.522,0.058,-0.319,44.800,196.411,-2.441
0.552,0.049,-0.323,38.879,186.279,-3.479
0.578,0.033,-0.332,32.471,179.138,-4.395
0.603,0.018,-0.340,24.231,175.293,-4.639
0.588,0.016,-0.436,14.404,174.561,-4.333
0.587,-0.047,-0.580,7.080,171.936,-4.944
0.609,-0.074,-0.618,-0.977,161.926,-3.723
0.609,-0.112,-0.656,-7.568,151.611,-2.319
0.636,-0.107,-0.731,-12.390,141.724,-0.305
0.671,-0.085,-0.724,-16.296,128.174,1.709
0.706,-0.080,-0.653,-18.250,113.586,1.587
0.722,-0.064,-0.599,-18.433,103.027,0.977
0.749,-0.045,-0.600,-17.761,95.825,0.061
0.765,-0.073,-0.552,-17.273,88.257,-1.831
0.762,-0.091,-0.556,-16.296,83.252,-2.930
0.761,-0.102,-0.608,-14.526,80.078,-4.028
0.767,-0.120,-0.630,-13.916,74.768,-5.005
0.774,-0.131,-0.676,-13.367,68.604,-5.371
0.782,-0.149,-0.696,-12.085,60.669,-5.432
0.792,-0.165,-0.667,-9.338,50.842,-5.371
0.809,-0.153,-0.612,-6.531,41.809,-5.127
0.831,-0.134,-0.572,-4.150,34.790,-4.761
0.832,-0.161,-0.534,-1.648,28.748,-5.554
0.833,-0.183,-0.522,1.282,24.109,-5.859
0.852,-0.203,-0.458,2.563,20.752,-5.188
0.863,-0.156,-0.463,2.014,20.020,-2.991
0.859,-0.170,-0.468,2.075,20.020,-2.502
0.855,-0.185,-0.458,1.892,17.822,-2.441
0.855,-0.195,-0.493,1.282,16.235,-1.709
0.855,-0.203,-0.512,0.488,13.428,-0.183
0.863,-0.209,-0.501,0.732,9.766,1.587
0.888,-0.179,-0.454,0.061,5.615,3.906
0.907,-0.126,-0.399,-1.404,1.648,5.859
0.921,-0.123,-0.355,-2.808,-0.671,5.676
0.930,-0.119,-0.307,-3.418,-1.587,5.005
0.938,-0.120,-0.299,-4.028,-1.587,4.517
0.949,-0.096,-0.271,-4.456,-0.854,4.272
0.963,-0.073,-0.244,-4.272,0.000,3.601
0.969,-0.051,-0.282,-3.296,2.136,1.526
0.968,-0.059,-0.342,-1.892,2.930,-1.038
0.970,-0.083,-0.322,0.549,-0.793,-2.808
0.967,-0.099,-0.246,2.869,-5.066,-4.333
0.960,-0.121,-0.246,5.615,-4.822,-5.188
0.955,-0.142,-0.235,6.775,-3.967,-5.615
0.954,-0.162,-0.248,6.348,-2.563,-4.822
0.950,-0.177,-0.253,5.615,-2.014,-3.479
0.949,-0.184,-0.235,4.456,-2.319,-1.831
0.948,-0.180,-0.228,3.174,-1.831,0.305
0.962,-0.140,-0.235,1.831,-1.038,2.808
0.986,-0.083,-0.190,0.977,-1.526,4.211
1.006,-0.042,-0.165,-0.366,-1.038,3.784
1.011,-0.010,-0.171,-1.038,0.854,1.587
1.003,-0.047,-0.165,0.244,1.709,-1.892
0.997,-0.075,-0.206,1.648,2.869,-4.150
0.980,-0.102,-0.249,2.869,2.991,-5.432
0.972,-0.126,-0.236,3.662,1.160,-5.798
0.967,-0.131,-0.219,4.272,-0.244,-5.554
0.965,-0.142,-0.226,4.761,-0.427,-4.761
0.965,-0.191,-0.203,4.150,0.122,-3.967

0.276,0.554,3.102,-48.462,-291.138,47.485
0.434,0.641,3.356,-92.590,-226.929,41.626
0.498,0.624,3.327,-116.333,-161.499,30.762
0.491,0.520,3.187,-111.267,-114.136,17.700
0.433,0.329,3.024,-83.801,-86.670,5.371
0.391,0.136,3.007,-44.739,-75.012,-1.526
0.401,0.015,3.152,-5.127,-69.397,-1.770
0.394,0.027,3.174,29.968,-54.688,1.831
0.410,0.081,3.063,53.894,-31.372,5.127
0.446,0.157,3.073,62.195,-4.883,5.371
0.461,0.164,2.934,61.829,29.602,3.235
0.462,0.199,2.810,49.377,67.200,1.343
0.429,0.128,2.596,36.682,106.567,-2.258
0.370,-0.022,2.306,29.480,145.142,-5.981
0.294,-0.121,1.982,29.724,177.246,-4.761
0.267,-0.119,1.725,36.682,197.571,0.549
0.253,-0.147,1.553,47.668,207.336,5.798
0.248,-0.114,1.374,59.265,215.210,12.268
0.264,-0.019,1.173,69.092,221.008,19.043
0.293,0.037,1.030,75.867,221.741,22.583
0.318,0.059,0.910,78.369,221.375,24.048
0.343,0.104,0.769,75.439,223.083,26.123
0.363,0.144,0.639,71.289,224.243,27.100
0.384,0.135,0.485,63.721,224.792,26.672
0.419,0.161,0.385,52.490,222.412,27.283
0.465,0.197,0.307,41.748,218.140,27.283
0.522,0.243,0.229,34.302,212.097,25.513
0.581,0.282,0.228,28.870,203.125,21.667
0.614,0.277,0.259,26.855,194.702,15.381
0.638,0.250,0.255,27.405,189.758,8.667
0.638,0.223,0.186,29.724,187.500,3.052
0.641,0.176,0.128,32.043,185.181,-1.526
0.651,0.144,0.091,33.203,181.152,-4.272
0.641,0.099,0.019,35.706,178.406,-6.775
0.634,0.061,-0.049,36.621,176.758,-7.935
0.644,0.059,-0.134,34.485,172.913,-7.446
0.674,0.073,-0.158,30.273,165.710,-6.470
0.711,0.104,-0.110,26.184,156.799,-6.287
0.729,0.104,-0.079,21.729,152.344,-7.446
0.735,0.072,-0.100,16.052,151.917,-9.521
0.727,0.031,-0.141,10.010,153.198,-10.681
0.722,-0.004,-0.206,2.380,154.175,-10.559
0.724,-0.031,-0.263,-5.676,153.320,-9.216
0.718,-0.062,-0.316,-11.658,150.146,-7.935
0.742,-0.046,-0.360,-17.151,145.691,-6.470
0.776,-0.002,-0.325,-20.508,138.123,-5.432
0.806,0.015,-0.282,-20.264,131.165,-7.141
0.802,0.002,-0.316,-17.700,128.357,-10.559
0.796,-0.018,-0.379,-13.428,125.305,-14.038
0.794,-0.052,-0.397,-8.850,119.690,-17.578
0.804,-0.056,-0.390,-5.859,113.281,-19.104
0.798,-0.078,-0.406,-2.747,108.337,-20.325
0.792,-0.110,-0.437,-0.061,104.187,-21.851
0.790,-0.130,-0.465,1.404,100.403,-22.278
0.792,-0.142,-0.483,1.648,96.191,-21.851
0.801,-0.155,-0.490,1.709,91.309,-20.752
0.800,-0.170,-0.503,2.319,86.792,-19.348
0.793,-0.184,-0.535,2.136,82.642,-17.883
0.796,-0.173,-0.582,1.160,78.674,-15.869
0.798,-0.190,-0.600,0.549,73.120,-14.282
0.798,-0.193,-0.611,0.244,65.918,-12.573
0.809,-0.176,-0.635,1.038,59.448,-10.620
0.817,-0.183,-0.606,1.099,52.307,-10.132
0.816,-0.183,-0.587,1.038,46.692,-8.911
0.817,-0.221,-0.585,0.244,42.725,-8.118
0.825,-0.202,-0.601,-1.099,39.185,-5.981
0.830,-0.186,-0.605,-1.892,35.156,-3.662
0.829,-0.204,-0.600,-2.502,30.396,-2.869
0.835,-0.213,-0.568,-2.991,25.330,-2.014
0.859,-0.176,-0.518,-2.930,21.118,-0.061
0.879,-0.119,-0.470,-3.174,18.738,1.099
0.889,-0.090,-0.498,-3.113,19.104,0.183
0.892,-0.094,-0.525,-3.235,18.372,-1.770
0.887,-0.112,-0.502,-2.197,14.221,-3.479
0.891,-0.117,-0.489,0.122,10.681,-5.127
0.890,-0.132,-0.502,3.113,8.911,-6.714
0.880,-0.173,-0.501,3.967,7.324,-7.996
0.876,-0.189,-0.487,3.540,5.127,-7.446
0.875,-0.202,-0.467,3.052,3.540,-6.042
0.875,-0.207,-0.454,2.380,2.625,-4.395
0.874,-0.211,-0.453,1.160,1.770,-2.625
0.885,-0.194,-0.465,0.122,1.038,-1.099
0.897,-0.185,-0.412,-0.610,-1.404,0.488
0.906,-0.172,-0.374,-1.404,-2.075,1.465
0.921,-0.140,-0.374,-1.709,-0.671,2.197
0.928,-0.124,-0.376,-1.404,0.244,1.709
0.925,-0.125,-0.396,-0.732,0.427,0.671
0.921,-0.135,-0.382,-0.427,-0.916,-0.061
0.925,-0.128,-0.386,0.916,-2.197,-0.793
0.927,-0.144,-0.393,1.404,-3.052,-1.648
0.924,-0.163,-0.379,1.709,-3.845,-1.709
0.919,-0.166,-0.386,1.465,-4.333,-1.038
0.917,-0.184,-0.388,1.282,-5.615,-0.366
0.915,-0.204,-0.365,1.099,-7.629,0.916
0.918,-0.193,-0.352,0.854,-9.155,3.296
0.925,-0.183,-0.317,-0.488,-10.010,5.188
0.953,-0.114,-0.261,-2.258,-9.338,7.202
0.971,-0.074,-0.231,-3.235,-7.080,7.263
0.977,-0.055,-0.250,-3.052,-3.601,5.188
0.973,-0.064,-0.281,-2.014,-1.404,2.319
0.968,-0.087,-0.319,-1.465,-0.916,-0.305
0.961,-0.107,-0.347,-1.282,-1.221,-1.648
0.959,-0.122,-0.309,-0.793,-3.479,-2.136
0.963,-0.140,-0.275,-0.305,-5.005,-2.136
0.955,-0.147,-0.281,-0.671,-3.601,-1.892
0.942,-0.168,-0.295,-0.854,-2.502,-1.404
0.935,-0.174,-0.307,-1.465,-2.380,-0.305
0.939,-0.165,-0.299,-1.587,-2.747,1.282
0.948,-0.149,-0.275,-1.526,-3.174,2.563
0.959,-0.126,-0.266,-1.892,-2.441,3.113
0.968,-0.107,-0.261,-2.686,-1.282,3.113
0.971,-0.087,-0.278,-2.686,-0.061,2.441
0.973,-0.083,-0.281,-2.136,0.061,0.793
0.979,-0.095,-0.277,-1.892,-0.122,-0.793
0.970,-0.094,-0.270,-1.831,-0.183,-1.831
0.961,-0.113,-0.273,-1.038,0.122,-2.441
0.952,-0.141,-0.302,-0.061,0.793,-3.113
0.943,-0.160,-0.319,0.610,0.977,-2.930
0.937,-0.167,-0.311,0.732,0.183,-2.319

0.635,0.718,2.973,21.790,-280.273,59.021
0.767,0.737,3.121,18.738,-232.727,38.391
0.770,0.556,3.141,10.925,-181.213,16.418
0.704,0.404,2.953,-0.122,-129.883,1.770
0.669,0.206,2.823,-10.437,-90.393,-7.141
0.599,-0.016,2.896,-14.771,-64.758,-11.292
0.615,-0.071,3.026,-9.583,-43.457,-7.385
0.655,-0.041,3.126,4.150,-21.790,-1.587
0.678,0.011,3.082,23.437,4.456,1.282
0.688,0.064,2.935,44.983,35.217,1.587
0.663,0.069,2.670,59.753,69.336,-0.549
0.629,0.048,2.581,63.110,97.778,-2.686
0.601,0.119,2.407,56.213,131.042,-2.563
0.557,0.072,2.180,43.945,165.833,-4.089
0.552,0.087,2.027,27.649,195.251,-4.456
0.520,0.098,1.823,16.724,221.924,-4.211
0.462,0.069,1.601,13.428,244.812,-6.836
0.418,0.050,1.373,15.198,262.329,-8.606
0.387,0.019,1.154,19.836,274.109,-9.949
0.340,0.008,0.866,29.358,281.738,-9.583
0.297,-0.033,0.576,40.039,284.851,-9.705
0.297,-0.031,0.375,44.739,280.090,-8.484
0.322,-0.024,0.276,45.959,270.447,-6.287
0.342,-0.024,0.178,47.485,262.451,-4.761
0.364,-0.009,0.020,48.340,257.263,-3.052
0.379,-0.028,-0.121,49.255,250.793,-2.380
0.400,-0.033,-0.234,49.622,242.981,-2.075
0.424,-0.033,-0.332,48.523,233.582,-0.854
0.443,-0.052,-0.453,47.302,224.304,0.977
0.474,-0.058,-0.538,44.678,212.891,3.357
0.504,-0.026,-0.615,40.222,199.951,6.104
0.546,-0.005,-0.676,35.645,186.279,7.446
0.569,0.003,-0.706,30.396,171.631,7.324
0.613,0.047,-0.805,24.048,157.837,7.324
0.648,0.087,-0.924,16.296,141.846,6.470
0.672,0.080,-1.000,7.568,122.986,3.357
0.709,0.039,-0.942,-3.723,101.868,0.427
0.758,0.015,-0.754,-15.625,82.825,-0.854
0.791,0.005,-0.601,-23.499,71.655,-1.770
0.805,-0.026,-0.569,-27.466,67.566,-2.991
0.806,-0.087,-0.521,-27.893,63.049,-5.066
0.809,-0.122,-0.488,-24.536,58.044,-5.798
0.809,-0.160,-0.498,-18.616,54.077,-6.470
0.808,-0.182,-0.523,-12.085,49.866,-6.409
0.808,-0.195,-0.557,-5.554,44.312,-5.493
0.810,-0.215,-0.559,0.183,38.330,-4.761
0.809,-0.206,-0.567,6.348,32.227,-2.930
0.812,-0.217,-0.591,11.475,26.184,-1.892
0.835,-0.159,-0.613,13.550,20.264,0.793
0.863,-0.125,-0.535,13.123,12.878,3.052
0.872,-0.120,-0.443,11.414,7.751,3.662
0.876,-0.107,-0.434,8.789,8.179,5.188
0.880,-0.098,-0.456,5.005,9.888,6.958
0.883,-0.110,-0.451,0.671,9.827,8.179
0.903,-0.075,-0.436,-4.700,9.094,10.315
0.919,-0.044,-0.428,-8.850,8.545,11.169
0.924,-0.029,-0.451,-10.376,7.385,9.827
